Periodo,Transecto,Sitio,Planta,Polinizador,
5,2,16,Prunella vulgaris,Bombus lapidarius,
5,2,16,Prunella vulgaris,Bombus lapidarius,
5,2,16,Prunella vulgaris,Bombus lapidarius,
5,2,16,Prunella vulgaris,Bombus lapidarius,
5,2,16,Prunella vulgaris,Bombus lapidarius,
5,2,16,Prunella vulgaris,Bombus lapidarius,
5,2,16,Trifolium pratense,Bombus lapidarius,
5,2,16,Trifolium pratense,Bombus lapidarius,
5,2,16,Trifolium pratense,Bombus lapidarius,
5,2,16,Trifolium pratense,Bombus lapidarius,
5,2,16,Trifolium pratense,Bombus lapidarius,
5,2,16,Prunella vulgaris,Bombus lapidarius,
5,2,16,Prunella vulgaris,Bombus lapidarius,
5,2,16,Prunella vulgaris,Bombus lapidarius,
5,2,16,Prunella vulgaris,Bombus lapidarius,
5,2,16,Prunella vulgaris,Bombus lapidarius,
5,2,16,Prunella vulgaris,Bombus lapidarius,
5,2,16,Prunella vulgaris,Bombus lapidarius,
5,2,16,Prunella vulgaris,Bombus lapidarius,
5,2,16,Prunella vulgaris,Bombus lapidarius,
5,2,16,Prunella vulgaris,Bombus lapidarius,
5,2,16,Prunella vulgaris,Bombus lapidarius,
5,2,16,Prunella vulgaris,Bombus lapidarius,
5,2,16,Ranunculus repens,Lasioglossum sp.,
5,3,16,Thymus polytrichus,Diptera sp.,
5,3,16,Bellis perennis,Lucilia caesar,
5,3,16,Bellis perennis,Lucilia caesar,
5,3,16,Bellis perennis,Lucilia caesar,
5,3,16,Bellis perennis,Lucilia caesar,
5,3,16,Bellis perennis,Lucilia caesar,
5,3,16,Bellis perennis,Lucilia caesar,
5,3,16,Bellis perennis,Lucilia caesar,
5,3,16,Bellis perennis,Lucilia caesar,
5,3,16,Bellis perennis,Lucilia caesar,
5,3,16,Bellis perennis,Lucilia caesar,
5,3,16,Bellis perennis,Lucilia caesar,
5,3,16,Bellis perennis,Lucilia caesar,
5,3,16,Bellis perennis,Lucilia caesar,
5,3,16,Bellis perennis,Lucilia caesar,
5,3,16,Bellis perennis,Lucilia caesar,
5,3,16,Bellis perennis,Lucilia caesar,
5,3,16,Bellis perennis,Lucilia caesar,
5,3,16,Bellis perennis,Lucilia caesar,
5,3,16,Bellis perennis,Lucilia caesar,
5,3,16,Bellis perennis,Lucilia caesar,
5,3,16,Bellis perennis,Lucilia caesar,
5,3,16,Bellis perennis,Lucilia caesar,
5,3,16,Bellis perennis,Lucilia caesar,
5,3,16,Bellis perennis,Lucilia caesar,
5,3,16,Bellis perennis,Lucilia caesar,
5,3,16,Bellis perennis,Lucilia caesar,
5,3,16,Manzanilla sp.,Diptera sp.,
5,3,16,Manzanilla sp.,Diptera sp.,
5,3,16,Potentilla erecta,Diptera sp.,
5,3,16,Potentilla erecta,Diptera sp.,
5,3,16,Potentilla erecta,Diptera sp.,
5,3,16,Bellis perennis,Sphaerophoria sp.,
5,3,16,Manzanilla sp.,Lucilia caesar,
5,3,16,Ranunculus repens,Diptera sp.,
5,3,16,Bellis perennis,Diptera sp.,
5,3,16,Bellis perennis,Diptera sp.,
5,3,16,Bellis perennis,Diptera sp.,
6,1,1,Bellis perennis,Lucilia sp.,
6,1,1,Bellis perennis,Eupeodes sp.,
6,1,1,Bellis perennis,Eupeodes sp.,
6,1,1,Prunella vulgaris,Lepidoptera sp.,
6,1,1,Prunella vulgaris,Lepidoptera sp.,
6,1,1,Trifolium pratense,Bombus pascuorum,
6,1,1,Trifolium pratense,Bombus pascuorum,
6,1,1,Bellis perennis,Apis mellifera ,
6,1,1,Plantago media,Apis mellifera ,
6,1,1,Plantago media,Apis mellifera ,
6,1,1,Plantago media,Apis mellifera ,
6,1,1,Plantago media,Apis mellifera ,
6,1,1,Plantago media,Apis mellifera ,
6,1,1,Plantago media,Apis mellifera ,
6,1,1,Plantago media,Apis mellifera ,
6,1,1,Plantago media,Apis mellifera ,
6,1,1,Plantago media,Apis mellifera ,
6,1,1,Plantago media,Apis mellifera ,
6,1,1,Thymus polytrichus,Sphaerophoria stricta,
6,1,1,Plantago media,Diptera sp.,
6,1,1,Plantago media,Apis mellifera ,
6,1,1,Plantago media,Apis mellifera ,
6,1,1,Plantago media,Apis mellifera ,
6,1,1,Plantago media,Apis mellifera ,
6,1,1,Plantago media,Apis mellifera ,
6,1,1,Plantago media,Apis mellifera ,
6,1,1,Plantago media,Apis mellifera ,
6,1,1,Plantago media,Apis mellifera ,
6,1,1,Plantago media,Apis mellifera ,
6,1,1,Plantago media,Apis mellifera ,
6,1,1,Plantago media,Apis mellifera ,
6,1,1,Plantago media,Apis mellifera ,
6,1,1,Plantago media,Apis mellifera ,
6,1,1,Plantago media,Apis mellifera ,
6,1,1,Plantago media,Andrena sp.,
6,1,1,Hypochaeris radicata,Diptera sp.,
6,1,1,Trifolium repens,Bombus pascuorum,
6,1,1,Taraxacum officinale,Sphaerophoria stricta,
6,1,1,Hypochaeris radicata,Sphaerophoria sp.,
6,1,1,Hypochaeris radicata,Sphaerophoria sp.,
6,1,1,Eryngium bourgatii,Andrena sp. cf.,
6,1,1,Eryngium bourgatii,Andrena sp. cf.,
6,1,1,Eryngium bourgatii,Andrena sp. cf.,
6,1,1,Eryngium bourgatii,Andrena sp. cf.,
6,1,1,Hypochaeris radicata,Eristalis tenax,
6,1,1,Eryngium bourgatii,Lucilia sp.,
6,1,1,Eryngium bourgatii,Formicidae sp.,
6,1,1,Trifolium pratense,Apis mellifera ,
6,1,1,Trifolium pratense,Apis mellifera ,
6,1,1,Trifolium pratense,Apis mellifera ,
6,1,1,Eryngium bourgatii,Sphaerophoria sp.,
6,1,1,Eryngium bourgatii,Sphaerophoria sp.,
6,1,1,Eryngium bourgatii,Sphaerophoria sp.,
6,1,1,Eryngium bourgatii,Sphaerophoria sp.,
6,1,1,Eryngium bourgatii,Sphaerophoria sp.,
6,1,1,Eryngium bourgatii,Sphaerophoria sp.,
6,1,1,Eryngium bourgatii,Sphaerophoria sp.,
6,1,1,Eryngium bourgatii,Sphaerophoria sp.,
6,1,1,Eryngium bourgatii,Sphaerophoria sp.,
6,1,1,Eryngium bourgatii,Sphaerophoria sp.,
6,1,1,Ranunculus tuberous,Diptera sp.,
6,1,1,Plantago media,Eristalis sp.,
6,1,1,Thymus polytrichus,Eristalis tenax,
6,1,1,Thymus polytrichus,Eristalis tenax,
6,1,1,Thymus polytrichus,Eristalis tenax,
6,1,1,Thymus polytrichus,Eristalis tenax,
6,1,1,Thymus polytrichus,Eristalis tenax,
6,2,1,Bellis perennis,Diptera sp.,
6,2,1,Bellis perennis,Diptera sp.,
6,2,1,Bellis perennis,Diptera sp.,
6,2,1,Bellis perennis,Diptera sp.,
6,2,1,Bellis perennis,Lucilia sp.,
6,2,1,Bellis perennis,Eupeodes sp.,
6,2,1,Taraxacum officinale,Sphaerophoria sp.,
6,2,1,Taraxacum officinale,Sphaerophoria sp.,
6,2,1,Prunella vulgaris,Bombus pascuorum,
6,2,1,Prunella vulgaris,Lepidoptera sp.,
6,2,1,Hypochaeris radicata,Sphaerophoria sp.,
6,2,1,Hypochaeris radicata,Diptera sp.,
6,2,1,Hypochaeris radicata,Diptera sp.,
6,2,1,Hypochaeris radicata,Diptera sp.,
6,2,1,Bellis perennis,Diptera sp.,
6,2,1,Bellis perennis,Diptera sp.,
6,2,1,Bellis perennis,Diptera sp.,
6,2,1,Bellis perennis,Diptera sp.,
6,2,1,Bellis perennis,Diptera sp.,
6,2,1,Bellis perennis,Diptera sp.,
6,2,1,Bellis perennis,Diptera sp.,
6,2,1,Taraxacum officinale,Diptera sp.,
6,2,1,Taraxacum officinale,Diptera sp.,
6,2,1,Taraxacum officinale,Diptera sp.,
6,2,1,Taraxacum officinale,Diptera sp.,
6,2,1,Taraxacum officinale,Diptera sp.,
6,2,1,Taraxacum officinale,Diptera sp.,
6,2,1,Taraxacum officinale,Diptera sp.,
6,2,1,Taraxacum officinale,Diptera sp.,
6,2,1,Taraxacum officinale,Diptera sp.,
6,2,1,Taraxacum officinale,Diptera sp.,
6,2,1,Trifolium repens,Bombus pascuorum,
6,2,1,Trifolium repens,Apis mellifera ,
6,2,1,Trifolium repens,Apis mellifera ,
6,2,1,Plantago media,Apis mellifera ,
6,2,1,Plantago media,Apis mellifera ,
6,2,1,Trifolium pratense,Lepidoptera sp.,
6,2,1,Bellis perennis,Diptera sp.,
6,2,1,Bellis perennis,Diptera sp.,
6,2,1,Campanula hispanica,Diptera sp.,
6,2,1,Hypochaeris radicata,Diptera sp.,
6,2,1,Hypochaeris radicata,Diptera sp.,
6,2,1,Hypochaeris radicata,Diptera sp.,
6,2,1,Hypochaeris radicata,Diptera sp.,
6,2,1,Hypochaeris radicata,Diptera sp.,
6,2,1,Hypochaeris radicata,Diptera sp.,
6,2,1,Hypochaeris radicata,Diptera sp.,
6,2,1,Hypochaeris radicata,Diptera sp.,
6,2,1,Hypochaeris radicata,Diptera sp.,
6,2,1,Bellis perennis,Sphaerophoria sp.,
6,2,1,Ranunculus tuberous,Diptera sp.,
6,2,1,Rubus ulmifolius,Lasioglossum sp.,
6,2,1,Ranunculus tuberous,Diptera sp.,
6,2,1,Bellis perennis,Coleoptera sp.,
6,2,1,Bellis perennis,Coleoptera sp.,
6,2,1,Hypochaeris radicata,Lasioglossum sp.,
6,2,1,Bellis perennis,Apis mellifera ,
6,2,1,Trifolium repens,Bombus pascuorum,
6,2,1,Bellis perennis,Sphaerophoria sp.,
6,2,1,Linaria propinqua,Bombus pascuorum,
6,2,1,Linaria propinqua,Bombus pascuorum,
6,2,1,Linaria propinqua,Bombus pascuorum,
6,2,1,Linaria propinqua,Bombus pascuorum,
6,2,1,Linaria propinqua,Bombus pascuorum,
6,2,1,Linaria propinqua,Bombus pascuorum,
6,2,1,Linaria propinqua,Bombus pascuorum,
6,2,1,Linaria propinqua,Bombus pascuorum,
6,2,1,Linaria propinqua,Bombus pascuorum,
6,2,1,Linaria propinqua,Bombus pascuorum,
6,2,1,Thymus polytrichus,Lucilia sp.,
6,2,1,Thymus polytrichus,Lucilia sp.,
6,2,1,Thymus polytrichus,Lucilia sp.,
6,2,1,Thymus polytrichus,Lucilia sp.,
6,2,1,Thymus polytrichus,Sphaerophoria sp.,
6,2,1,Geranium robertianum,Sphaerophoria sp.,
6,2,1,Geranium robertianum,Sphaerophoria sp.,
6,2,1,Taraxacum officinale,Coleoptera sp.,
6,2,1,Bellis perennis,Lucilia sp.,
6,3,1,Prunella vulgaris,Bombus pascuorum,
6,3,1,Prunella vulgaris,Bombus pascuorum,
6,3,1,Prunella vulgaris,Bombus pascuorum,
6,3,1,Prunella vulgaris,Bombus pascuorum,
6,3,1,Hypochaeris radicata,Diptera sp.,
6,3,1,Trifolium pratense,Bombus pascuorum,
6,3,1,Trifolium pratense,Bombus pascuorum,
6,3,1,Trifolium pratense,Bombus pascuorum,
6,3,1,Trifolium pratense,Bombus pascuorum,
6,3,1,Trifolium pratense,Bombus pascuorum,
6,3,1,Trifolium pratense,Bombus pascuorum,
6,3,1,Trifolium pratense,Bombus pascuorum,
6,3,1,Trifolium pratense,Bombus pascuorum,
6,3,1,Trifolium pratense,Bombus pascuorum,
6,3,1,Bellis perennis,Diptera sp.,
6,3,1,Eryngium bourgatii,Diptera sp.,
6,3,1,Plantago media,Diptera sp.,
6,3,1,Rubus ulmifolius,Coleoptera sp.,
6,1,2,Potentilla erecta,Diptera sp.,
6,1,2,Potentilla erecta,Diptera sp.,
6,1,2,Potentilla erecta,Diptera sp.,
6,1,2,Potentilla erecta,Diptera sp.,
6,1,2,Potentilla erecta,Diptera sp.,
6,1,2,Potentilla erecta,Diptera sp.,
6,1,2,Potentilla erecta,Diptera sp.,
6,1,2,Potentilla erecta,Diptera sp.,
6,1,2,Potentilla erecta,Diptera sp.,
6,1,2,Potentilla erecta,Diptera sp.,
6,1,2,Potentilla erecta,Diptera sp.,
6,1,2,Potentilla erecta,Diptera sp.,
6,1,2,Potentilla erecta,Diptera sp.,
6,1,2,Potentilla erecta,Diptera sp.,
6,1,2,Potentilla erecta,Diptera sp.,
6,1,2,Prunella vulgaris,Bombus pascuorum,
6,1,2,Bellis perennis,Sphaerophoria sp.,
6,1,2,Plantago lanceolata,Eupedoes corollae,
6,1,2,Bellis perennis,Lepidoptera sp.,
6,1,2,Potentilla erecta,Diptera sp.,
6,1,2,Potentilla erecta,Diptera sp.,
6,1,2,Potentilla erecta,Diptera sp.,
6,1,2,Potentilla erecta,Diptera sp.,
6,1,2,Potentilla erecta,Diptera sp.,
6,1,2,Potentilla erecta,Diptera sp.,
6,1,2,Potentilla erecta,Diptera sp.,
6,1,2,Potentilla erecta,Diptera sp.,
6,1,2,Potentilla erecta,Diptera sp.,
6,1,2,Campanilla morada,Diptera sp.,
6,1,2,Campanilla morada,Syrphidae sp.,
6,1,2,Thymus polytrichus,Diptera sp.,
6,1,2,Thymus polytrichus,Diptera sp.,
6,1,2,Thymus polytrichus,Diptera sp.,
6,1,2,Thymus polytrichus,Sphaerophoria scripta,
6,1,2,Hypochaeris radicata,Micrandrena sp. cf.,
6,1,2,Hypochaeris radicata,Diptera sp.,
6,1,2,Thymus polytrichus,Sphaerophoria scripta,
6,1,2,Thymus polytrichus,Sphaerophoria scripta,
6,1,2,Thymus polytrichus,Lucilia caesar,
6,1,2,Thymus polytrichus,Lucilia caesar,
6,1,2,Thymus polytrichus,Lucilia caesar,
6,1,2,Thymus polytrichus,Lucilia caesar,
6,1,2,Thymus polytrichus,Lucilia caesar,
6,1,2,Taraxacum officinale,Sphaerophoria scripta,
6,1,2,Taraxacum officinale,Sphaerophoria scripta,
6,1,2,Thymus polytrichus,Eupheodes sp.,
6,2,2,Potentilla erecta,Diptera sp.,
6,2,2,Potentilla erecta,Diptera sp.,
6,2,2,Potentilla erecta,Diptera sp.,
6,2,2,Potentilla erecta,Diptera sp.,
6,2,2,Potentilla erecta,Diptera sp.,
6,2,2,Potentilla erecta,Diptera sp.,
6,2,2,Potentilla erecta,Diptera sp.,
6,2,2,Potentilla erecta,Diptera sp.,
6,2,2,Potentilla erecta,Diptera sp.,
6,2,2,Potentilla erecta,Diptera sp.,
6,2,2,Potentilla erecta,Diptera sp.,
6,2,2,Potentilla erecta,Diptera sp.,
6,2,2,Potentilla erecta,Diptera sp.,
6,2,2,Potentilla erecta,Diptera sp.,
6,2,2,Potentilla erecta,Diptera sp.,
6,2,2,Potentilla erecta,Diptera sp.,
6,2,2,Potentilla erecta,Diptera sp.,
6,2,2,Potentilla erecta,Diptera sp.,
6,2,2,Potentilla erecta,Diptera sp.,
6,2,2,Potentilla erecta,Diptera sp.,
6,2,2,Potentilla erecta,Diptera sp.,
6,2,2,Potentilla erecta,Diptera sp.,
6,2,2,Potentilla erecta,Diptera sp.,
6,2,2,Potentilla erecta,Diptera sp.,
6,2,2,Potentilla erecta,Diptera sp.,
6,2,2,Potentilla erecta,Diptera sp.,
6,2,2,Potentilla erecta,Diptera sp.,
6,2,2,Potentilla erecta,Diptera sp.,
6,2,2,Potentilla erecta,Diptera sp.,
6,2,2,Prunella vulgaris,Bombus pascuorum,
6,2,2,Prunella vulgaris,Bombus pascuorum,
6,2,2,Potentilla erecta,Eupeodes corollae,
6,2,2,Bellis perennis,Diptera sp.,
6,2,2,Prunella vulgaris,Bombus pascuorum,
6,2,2,Prunella vulgaris,Bombus pascuorum,
6,2,2,Prunella vulgaris,Bombus pascuorum,
6,2,2,Prunella vulgaris,Bombus pascuorum,
6,2,2,Prunella vulgaris,Bombus pascuorum,
6,2,2,Prunella vulgaris,Bombus pascuorum,
6,2,2,Prunella vulgaris,Bombus pascuorum,
6,2,2,Prunella vulgaris,Bombus pascuorum,
6,2,2,Prunella vulgaris,Bombus pascuorum,
6,2,2,Prunella vulgaris,Bombus pascuorum,
6,2,2,Prunella vulgaris,Bombus pascuorum,
6,2,2,Cerastium fontanum,Eupeodes corollae,
6,2,2,Bellis perennis,Diptera sp.,
6,2,2,Thymus polytrichus,Diptera sp.,
6,2,2,Thymus polytrichus,Melanostoma sp.,
6,2,2,Potentilla erecta,Sphaerophoria scripta,
6,2,2,Potentilla erecta,Eristalis sp.,
6,2,2,Hypochaeris radicata,Eupeodes corollae,
6,2,2,Potentilla erecta,Eupedoes corollae,
6,2,2,Prunella vulgaris,Bombus terrestris,
6,2,2,Prunella vulgaris,Bombus terrestris,
6,2,2,Prunella vulgaris,Bombus terrestris,
6,2,2,Prunella vulgaris,Bombus terrestris,
6,2,2,Prunella vulgaris,Bombus terrestris,
6,2,2,Prunella vulgaris,Bombus terrestris,
6,2,2,Prunella vulgaris,Bombus terrestris,
6,2,2,Hypochaeris radicata,Diptera sp.,
6,2,2,Potentilla erecta,Lucilia caesar,
6,2,2,Ranunculus repens,Diptera sp.,
6,2,2,Thymus polytrichus,Sphaerophoria scripta,
6,2,2,Thymus polytrichus,Sphaerophoria scripta,
6,2,2,Thymus polytrichus,Sphaerophoria scripta,
6,2,2,Thymus polytrichus,Sphaerophoria scripta,
6,2,2,Thymus polytrichus,Lucilia caesar,
6,2,2,Thymus polytrichus,Lucilia caesar,
6,2,2,Thymus polytrichus,Lucilia caesar,
6,2,2,Thymus polytrichus,Lucilia caesar,
6,2,2,Thymus polytrichus,Lucilia caesar,
6,2,2,Thymus polytrichus,Lucilia caesar,
6,2,2,Thymus polytrichus,Lucilia caesar,
6,2,2,Thymus polytrichus,Lucilia caesar,
6,2,2,Thymus polytrichus,Lucilia caesar,
6,2,2,Thymus polytrichus,Lucilia caesar,
6,2,2,Thymus polytrichus,Lucilia caesar,
6,2,2,Thymus polytrichus,Diptera sp.,
6,2,2,Bellis perennis,Diptera sp.,
6,2,2,Bellis perennis,Sphaerophoria scripta,
6,3,2,Bellis perennis,Diptera sp.,
6,3,2,Potentilla erecta,Diptera sp.,
6,3,2,Potentilla erecta,Diptera sp.,
6,3,2,Potentilla erecta,Diptera sp.,
6,3,2,Potentilla erecta,Diptera sp.,
6,1,3,Erica vagans,Eristalis tenax cf.,
6,1,3,Erica vagans,Eristalis sp.,
6,1,3,Erica vagans,Eristalis sp.,
6,1,3,Erica vagans,Eristalis sp.,
6,1,3,Erica vagans,Eristalis sp.,
6,1,3,Erica vagans,Eristalis sp.,
6,1,3,Erica vagans,Eristalis sp.,
6,1,3,Erica vagans,Eristalis sp.,
6,1,3,Erica vagans,Eristalis sp.,
6,1,3,Erica vagans,Eristalis sp.,
6,1,3,Erica vagans,Eristalis sp.,
6,1,3,Erica vagans,Eristalis sp.,
6,1,3,Erica vagans,Eristalis sp.,
6,1,3,Erica vagans,Eristalis sp.,
6,1,3,Erica vagans,Eristalis sp.,
6,1,3,Erica vagans,Eristalis sp.,
6,1,3,Erica vagans,Eristalis sp.,
6,1,3,Erica vagans,Eristalis sp.,
6,1,3,Erica vagans,Eristalis sp.,
6,1,3,Erica vagans,Eristalis sp.,
6,1,3,Erica vagans,Eristalis sp.,
6,1,3,Erica vagans,Eristalis sp.,
6,1,3,Erica vagans,Eristalis sp.,
6,1,3,Erica vagans,Eristalis sp.,
6,1,3,Erica vagans,Eristalis sp.,
6,1,3,Erica vagans,Eristalis sp.,
6,1,3,Erica vagans,Eristalis sp.,
6,1,3,Erica vagans,Eristalis sp.,
6,1,3,Erica vagans,Eristalis sp.,
6,1,3,Erica vagans,Eristalis sp.,
6,1,3,Erica vagans,Eristalis sp.,
6,1,3,Erica vagans,Eristalis sp.,
6,1,3,Erica vagans,Eristalis sp.,
6,1,3,Erica vagans,Eristalis sp.,
6,1,3,Erica vagans,Eristalis sp.,
6,1,3,Erica vagans,Eristalis sp.,
6,1,3,Erica vagans ,Eristalis tenax cf.,
6,1,3,Erica vagans ,Eristalis tenax cf.,
6,1,3,Erica vagans ,Eristalis tenax cf.,
6,1,3,Erica vagans ,Eristalis tenax cf.,
6,1,3,Erica vagans,Diptera sp.,
6,1,3,Erica vagans,Diptera sp.,
6,1,3,Erica vagans,Diptera sp.,
6,1,3,Thymus polytrichus,Eristalis sp.,
6,1,3,Thymus polytrichus,Eristalis sp.,
6,1,3,Thymus polytrichus,Eristalis sp.,
6,1,3,Thymus polytrichus,Eristalis sp.,
6,1,3,Thymus polytrichus,Eristalis sp.,
6,1,3,Thymus polytrichus,Eristalis sp.,
6,1,3,Thymus polytrichus,Eristalis sp.,
6,1,3,Thymus polytrichus,Eristalis sp.,
6,1,3,Thymus polytrichus,Eristalis sp.,
6,1,3,Trifolium pratense,Eristalis sp.,
6,1,3,Trifolium pratense,Eristalis sp.,
6,1,3,Trifolium pratense,Eristalis sp.,
6,1,3,Trifolium pratense,Eristalis sp.,
6,1,3,Plantago media,Eristalis sp.,
6,1,3,Potentilla erecta,Sphaerophoria scripta,
6,1,3,Potentilla erecta,Sphaerophoria scripta,
6,1,3,Potentilla erecta,Sphaerophoria scripta,
6,1,3,Potentilla erecta,Sphaerophoria scripta,
6,1,3,Potentilla erecta,Sphaerophoria scripta,
6,1,3,Prunella grandiflora,Bombus sp.,
6,1,3,Trifolium pratense,Bombus campestris cf. ,
6,1,3,Teurium pyrenaicum,Eristalis sp.,
6,1,3,Teurium pyrenaicum,Eristalis sp.,
6,1,3,Thymus polytrichus,Eristalis sp.,
6,1,3,Trifolium pratense,Eristalis sp.,
6,1,3,Trifolium pratense,Eristalis sp.,
6,1,3,Trifolium pratense,Eristalis sp.,
6,1,3,Erica vagans,Tachina grossa,
6,1,3,Erica vagans ,Diptera sp.,
6,1,3,Potentilla erecta,Sphaerophoria scripta,
6,1,3,Plantago media,Halictus sp.,
6,1,3,Thymus polytrichus,Diptera sp.,
6,1,3,Trifolium pratense,Pieris sp.,
6,1,3,Erica vagans,Andrena sp.,
6,1,3,Erica vagans,Diptera sp.,
6,1,3,Erica vagans,Diptera sp.,
6,1,3,Erica vagans,Diptera sp.,
6,2,3,Potentilla erecta,Lasioglossum sp.,
6,2,3,Potentilla erecta,Hymenoptera sp.,
6,2,3,Ranunculus sp.,Diptera sp.,
6,2,3,Potentilla erecta,Syrphidae sp.,
6,2,3,Potentilla erecta,Sphaerophoria scripta,
6,2,3,Potentilla erecta,Sphaerophoria sp.,
6,2,3,Erica vagans,Diptera sp.,
6,2,3,Erica vagans,Eristalis sp.,
6,2,3,Erica vagans,Eristalis sp.,
6,2,3,Erica vagans,Eristalis sp.,
6,2,3,Hypochaeris radicata,Syrphidae sp.,
6,2,3,Erica vagans,Syrphidae sp.,
6,2,3,Lotus corniculatus,Bombus pascuorum,
6,2,3,Trifolium pratense,Eucera sp.,
6,2,3,Potentilla erecta,Diptera sp.,
6,2,3,Potentilla erecta,Diptera sp.,
6,2,3,Potentilla erecta,Diptera sp.,
6,2,3,Potentilla erecta,Diptera sp.,
6,2,3,Potentilla erecta,Diptera sp.,
6,2,3,Trifolium pratense,Bombus terrestris cf.,
6,2,3,Daboecia cantabrica,Bombus pascuorum,
6,2,3,Potentilla erecta,Syrphidae sp.,
6,2,3,Potentilla erecta,Syrphidae sp.,
6,2,3,Potentilla erecta,Syrphidae sp.,
6,2,3,Potentilla erecta,Syrphidae sp.,
6,2,3,Trifolium pratense,Eristalis sp.,
6,2,3,Trifolium pratense,Bombus pascuorum,
6,2,3,Trifolium pratense,Bombus pascuorum,
6,2,3,Lotus corniculatus,Bombus pascuorum,
6,3,3,Jacobaea sp.,Diptera sp.,
6,3,3,Potentilla erecta,Diptera sp.,
6,3,3,Potentilla erecta,Diptera sp.,
6,3,3,Potentilla erecta,Diptera sp.,
6,3,3,Ranunculus repens,Diptera sp.,
6,3,3,Thymus polytrichus,Musca sp.,
6,1,4,Erica vagans,Eristalis sp.,
6,1,4,Erica vagans,Eristalis sp.,
6,1,4,Erica vagans,Eristalis sp.,
6,1,4,Erica vagans,Eristalis sp.,
6,1,4,Erica vagans,Eristalis sp.,
6,1,4,Erica vagans,Eristalis sp.,
6,1,4,Erica vagans,Eristalis sp.,
6,1,4,Erica vagans,Eristalis sp.,
6,1,4,Erica vagans,Eristalis sp.,
6,1,4,Erica vagans,Eristalis sp.,
6,1,4,Erica vagans,Eristalis sp.,
6,1,4,Erica vagans,Eristalis sp.,
6,1,4,Erica vagans,Eristalis sp.,
6,1,4,Erica vagans,Eristalis sp.,
6,1,4,Erica vagans,Eristalis sp.,
6,1,4,Erica vagans,Eristalis sp.,
6,1,4,Erica vagans,Eristalis sp.,
6,1,4,Erica vagans,Eristalis sp.,
6,1,4,Erica vagans,Eristalis sp.,
6,1,4,Erica vagans,Eristalis sp.,
6,1,4,Erica vagans ,Diptera sp.,
6,1,4,Erica vagans,Diptera sp.,
6,1,4,Betonica officinalis cf.,Eristalis sp.,
6,1,4,Erica vagans,Diptera sp.,
6,1,4,Erica vagans,Diptera sp.,
6,1,4,Erica vagans,Diptera sp.,
6,1,4,Erica vagans,Diptera sp.,
6,1,4,Erica vagans,Diptera sp.,
6,1,4,Erica vagans,Diptera sp.,
6,1,4,Erica vagans,Diptera sp.,
6,1,4,Erica vagans,Diptera sp.,
6,1,4,Erica vagans,Diptera sp.,
6,1,4,Erica vagans,Diptera sp.,
6,1,4,Erica vagans,Diptera sp.,
6,1,4,Erica vagans,Diptera sp.,
6,1,4,Thymus polytrichus,Sphaerophoria stricta,
6,1,4,Thymus polytrichus,Syrphidae sp.,
6,1,4,Erica vagans,Eristalis sp.,
6,1,4,Erica vagans,Eristalis sp.,
6,1,4,Erica vagans,Eristalis sp.,
6,1,4,Betonica officinalis cf.,Sphaerophoria stricta,
6,1,4,Thymus polytrichus,Eristalis sp.,
6,1,4,Thymus polytrichus,Eristalis sp.,
6,1,4,Thymus polytrichus,Eristalis sp.,
6,1,4,Thymus polytrichus,Eristalis sp.,
6,1,4,Erica vagans,Eristalis sp.,
6,1,4,Erica vagans,Eristalis sp.,
6,1,4,Erica vagans,Eristalis sp.,
6,1,4,Erica vagans,Eristalis sp.,
6,1,4,Erica vagans,Eristalis sp.,
6,1,4,Erica vagans,Eristalis sp.,
6,1,4,Erica vagans,Eristalis sp.,
6,1,4,Erica vagans,Eristalis sp.,
6,1,4,Erica vagans,Eristalis sp.,
6,1,4,Erica vagans,Eristalis sp.,
6,1,4,Erica vagans,Eristalis sp.,
6,1,4,Erica vagans,Eristalis sp.,
6,1,4,Erica vagans,Eristalis sp.,
6,1,4,Erica vagans,Eristalis sp.,
6,1,4,Erica vagans,Eristalis sp.,
6,1,4,Rubus sp.,Eristalis sp.,
6,1,4,Rubus sp.,Eristalis sp.,
6,1,4,Rubus sp.,Eristalis sp.,
6,1,4,Rubus sp.,Eristalis sp.,
6,1,4,Rubus sp.,Eristalis sp.,
6,1,4,Erica vagans,Eristalis sp.,
6,1,4,Erica vagans,Eristalis sp.,
6,1,4,Erica vagans,Eristalis sp.,
6,1,4,Erica vagans,Eristalis sp.,
6,1,4,Erica vagans,Eristalis sp.,
6,1,4,Erica vagans,Eristalis sp.,
6,1,4,Erica vagans,Eristalis sp.,
6,1,4,Erica vagans,Eristalis sp.,
6,1,4,Erica vagans,Eristalis sp.,
6,1,4,Erica vagans,Eristalis sp.,
6,1,4,Erica vagans,Eristalis sp.,
6,1,4,Erica vagans,Eristalis sp.,
6,1,4,Erica vagans,Eristalis sp.,
6,1,4,Erica vagans,Eristalis sp.,
6,1,4,Erica vagans,Eristalis sp.,
6,1,4,Erica vagans,Eristalis sp.,
6,1,4,Erica vagans,Eristalis sp.,
6,1,4,Erica vagans,Eristalis sp.,
6,1,4,Erica vagans,Eristalis sp.,
6,1,4,Erica vagans,Eristalis sp.,
6,1,4,Origanum vulgaris,Eristalis sp.,
6,1,4,Origanum vulgaris,Eristalis sp.,
6,1,4,Origanum vulgaris,Eristalis sp.,
6,1,4,Origanum vulgaris,Eristalis sp.,
6,1,4,Origanum vulgaris,Eristalis sp.,
